Timestamp,UserPrincipalName,IPAddress,Country,Device,AuthenticationResult,RiskLevel,ScenarioTag
2026-06-13T07:13:21Z,jamie.vasquez@democorp.com,172.16.0.6,Canada,LAPTOP-IT-03,Success,none,baseline
2026-06-13T07:19:36Z,reese.young@democorp.com,142.250.80.10,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-13T07:24:19Z,jesse.foster@democorp.com,81.2.69.100,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-13T09:34:20Z,harper.upton@democorp.com,73.45.120.10,Germany,IPHONE-14-PRO,Success,none,baseline
2026-06-13T10:33:42Z,finley.foster@democorp.com,10.0.1.11,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-13T10:54:38Z,reese.foster@democorp.com,73.45.120.10,Germany,LAPTOP-SALES-04,Success,none,baseline
2026-06-13T11:37:05Z,micah.hughes@democorp.com,81.2.69.100,Germany,WORKSTATION-SEC-05,Failure,low,baseline
2026-06-13T12:17:28Z,parker.zimmerman@democorp.com,142.250.80.10,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-13T12:19:13Z,alex.davis@democorp.com,24.6.88.55,United States,DESKTOP-HR-01,Success,none,baseline
2026-06-13T12:26:22Z,micah.hughes@democorp.com,81.2.69.100,Germany,WORKSTATION-SEC-05,Success,none,baseline
2026-06-13T14:22:51Z,reese.johnson@democorp.com,10.0.1.12,United Kingdom,DESKTOP-FIN-02,Success,none,baseline
2026-06-13T14:53:56Z,frankie.johnson@democorp.com,73.45.120.10,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-13T15:30:43Z,lane.upton@democorp.com,172.16.0.5,United Kingdom,IPHONE-14-PRO,Success,none,baseline
2026-06-13T16:15:25Z,drew.hughes@democorp.com,172.16.0.5,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-13T16:30:27Z,avery.bennett@democorp.com,10.0.1.11,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-13T16:37:01Z,harper.upton@democorp.com,73.45.120.10,Germany,IPHONE-14-PRO,Failure,low,baseline
2026-06-13T18:03:55Z,elliot.roberts@democorp.com,10.0.2.20,Canada,WORKSTATION-SEC-05,Success,none,baseline
2026-06-13T18:40:45Z,jamie.singh@democorp.com,172.16.0.6,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-13T18:49:51Z,parker.zimmerman@democorp.com,192.168.1.100,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-13T19:15:09Z,avery.young@democorp.com,172.16.0.6,Canada,MACBOOK-PRO-M2,Success,none,baseline
2026-06-13T19:26:25Z,jamie.singh@democorp.com,172.16.0.6,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-13T20:01:41Z,jesse.foster@democorp.com,10.0.1.11,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-13T21:40:54Z,reese.young@democorp.com,10.0.1.11,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-13T21:59:58Z,alex.davis@democorp.com,24.6.88.55,Canada,DESKTOP-HR-01,Success,none,baseline
2026-06-13T22:44:16Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-13T22:54:49Z,avery.young@democorp.com,172.16.0.6,Canada,MACBOOK-PRO-M2,Success,none,baseline
2026-06-13T22:59:27Z,parker.zimmerman@democorp.com,192.168.1.100,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-13T23:17:52Z,drew.hughes@democorp.com,10.0.1.12,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-13T23:29:44Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-13T23:50:02Z,alex.davis@democorp.com,24.6.88.55,Canada,DESKTOP-HR-01,Success,none,baseline
2026-06-13T23:57:23Z,elliot.roberts@democorp.com,172.16.0.6,Canada,WORKSTATION-SEC-05,Success,none,baseline
2026-06-14T06:07:33Z,finley.foster@democorp.com,10.0.1.11,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-14T06:10:37Z,harper.upton@democorp.com,73.45.120.10,Germany,IPHONE-14-PRO,Success,none,baseline
2026-06-14T06:58:44Z,jordan.vasquez@democorp.com,172.16.0.5,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-14T07:00:46Z,skyler.o'brien@democorp.com,10.0.1.12,United States,DESKTOP-FIN-02,Success,none,baseline
2026-06-14T07:48:06Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-14T07:49:37Z,alex.davis@democorp.com,24.6.88.55,Canada,DESKTOP-HR-01,Success,none,baseline
2026-06-14T10:08:05Z,avery.young@democorp.com,172.16.0.6,Germany,MACBOOK-PRO-M2,Success,none,baseline
2026-06-14T12:08:52Z,emery.upton@democorp.com,98.118.45.22,Germany,LAPTOP-IT-03,Success,none,baseline
2026-06-14T12:40:53Z,jordan.vasquez@democorp.com,172.16.0.5,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-14T15:18:54Z,parker.zimmerman@democorp.com,192.168.1.100,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-14T15:25:44Z,lane.upton@democorp.com,172.16.0.5,United Kingdom,IPHONE-14-PRO,Success,none,baseline
2026-06-14T15:40:59Z,jamie.vasquez@democorp.com,98.118.45.22,Canada,LAPTOP-IT-03,Success,none,baseline
2026-06-14T16:49:46Z,kai.vasquez@democorp.com,24.6.88.55,United Kingdom,MACBOOK-PRO-M2,Success,none,baseline
2026-06-14T18:02:50Z,drew.hughes@democorp.com,10.0.1.12,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-14T18:14:08Z,avery.young@democorp.com,172.16.0.6,Canada,MACBOOK-PRO-M2,Success,none,baseline
2026-06-14T18:34:37Z,reese.young@democorp.com,10.0.1.11,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-14T18:38:48Z,jamie.vasquez@democorp.com,98.118.45.22,United States,LAPTOP-IT-03,Success,none,baseline
2026-06-14T18:48:02Z,reese.foster@democorp.com,142.250.80.10,United States,LAPTOP-SALES-04,Success,none,baseline
2026-06-14T19:01:06Z,avery.singh@democorp.com,81.2.69.100,United States,SURFACE-PRO-9,Success,none,baseline
2026-06-14T19:03:17Z,harper.upton@democorp.com,73.45.120.10,Germany,IPHONE-14-PRO,Failure,low,baseline
2026-06-14T19:09:32Z,jamie.singh@democorp.com,172.16.0.6,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-14T19:19:39Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-14T19:59:01Z,emery.upton@democorp.com,98.118.45.22,Germany,LAPTOP-IT-03,Success,none,baseline
2026-06-14T20:01:05Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-14T20:31:07Z,finley.foster@democorp.com,10.0.1.11,Canada,WORKSTATION-SEC-05,Failure,low,baseline
2026-06-14T20:40:43Z,harper.upton@democorp.com,73.45.120.10,United Kingdom,IPHONE-14-PRO,Success,none,baseline
2026-06-14T20:53:37Z,reese.johnson@democorp.com,73.45.120.10,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-14T21:08:19Z,reese.foster@democorp.com,142.250.80.10,Germany,LAPTOP-SALES-04,Failure,low,baseline
2026-06-14T21:28:29Z,reese.foster@democorp.com,73.45.120.10,United States,LAPTOP-SALES-04,Success,none,baseline
2026-06-14T21:31:32Z,alex.davis@democorp.com,24.6.88.55,United States,DESKTOP-HR-01,Success,none,baseline
2026-06-14T21:39:43Z,frankie.johnson@democorp.com,10.0.2.20,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-14T21:43:06Z,skyler.o'brien@democorp.com,24.6.88.55,United States,DESKTOP-FIN-02,Failure,low,baseline
2026-06-14T21:50:29Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-14T22:30:30Z,frankie.johnson@democorp.com,73.45.120.10,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-14T22:54:25Z,alex.davis@democorp.com,24.6.88.55,Canada,DESKTOP-HR-01,Success,none,baseline
2026-06-14T22:54:34Z,jamie.singh@democorp.com,24.6.88.55,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-14T23:11:00Z,parker.zimmerman@democorp.com,142.250.80.10,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-15T07:09:22Z,elliot.roberts@democorp.com,172.16.0.6,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-15T07:18:22Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-15T07:44:46Z,reese.young@democorp.com,142.250.80.10,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-15T08:18:12Z,kai.vasquez@democorp.com,24.6.88.55,United Kingdom,MACBOOK-PRO-M2,Success,none,baseline
2026-06-15T08:19:01Z,jesse.foster@democorp.com,81.2.69.100,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-15T08:20:03Z,jesse.foster@democorp.com,81.2.69.100,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-15T08:35:45Z,emery.upton@democorp.com,98.118.45.22,Germany,LAPTOP-IT-03,Failure,low,baseline
2026-06-15T08:46:30Z,jesse.foster@democorp.com,10.0.1.11,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-15T09:09:13Z,reese.foster@democorp.com,73.45.120.10,United States,LAPTOP-SALES-04,Success,none,baseline
2026-06-15T09:20:36Z,finley.foster@democorp.com,10.0.1.11,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-15T09:42:20Z,finley.foster@democorp.com,10.0.1.11,Canada,WORKSTATION-SEC-05,Failure,low,baseline
2026-06-15T09:57:50Z,skyler.o'brien@democorp.com,24.6.88.55,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-15T10:48:21Z,jordan.vasquez@democorp.com,10.0.1.10,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-15T10:58:01Z,parker.zimmerman@democorp.com,142.250.80.10,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-15T11:15:41Z,reese.young@democorp.com,142.250.80.10,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-15T11:32:43Z,drew.hughes@democorp.com,172.16.0.5,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-15T11:53:45Z,finley.foster@democorp.com,10.0.1.11,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-15T12:15:20Z,harper.upton@democorp.com,73.45.120.10,Germany,IPHONE-14-PRO,Success,none,baseline
2026-06-15T12:22:28Z,drew.hughes@democorp.com,10.0.1.12,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-15T12:47:59Z,emery.upton@democorp.com,98.118.45.22,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-15T13:30:51Z,jamie.vasquez@democorp.com,98.118.45.22,Canada,LAPTOP-IT-03,Success,none,baseline
2026-06-15T14:38:38Z,alex.davis@democorp.com,24.6.88.55,Canada,DESKTOP-HR-01,Success,none,baseline
2026-06-15T14:46:57Z,reese.foster@democorp.com,142.250.80.10,United States,LAPTOP-SALES-04,Success,none,baseline
2026-06-15T15:31:55Z,micah.hughes@democorp.com,81.2.69.100,Germany,WORKSTATION-SEC-05,Success,none,baseline
2026-06-15T15:43:52Z,drew.hughes@democorp.com,172.16.0.5,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-15T15:47:26Z,reese.foster@democorp.com,73.45.120.10,Germany,LAPTOP-SALES-04,Success,none,baseline
2026-06-15T16:29:45Z,frankie.johnson@democorp.com,73.45.120.10,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-15T16:43:42Z,alex.davis@democorp.com,24.6.88.55,United States,DESKTOP-HR-01,Success,none,baseline
2026-06-15T16:59:08Z,kai.vasquez@democorp.com,24.6.88.55,United States,MACBOOK-PRO-M2,Success,none,baseline
2026-06-15T17:25:57Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-15T17:30:47Z,avery.young@democorp.com,172.16.0.6,Canada,MACBOOK-PRO-M2,Success,none,baseline
2026-06-15T17:32:21Z,lane.upton@democorp.com,73.45.120.10,United Kingdom,IPHONE-14-PRO,Success,none,baseline
2026-06-15T18:17:07Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-15T18:55:45Z,avery.bennett@democorp.com,192.168.1.100,United Kingdom,DESKTOP-FIN-02,Success,none,baseline
2026-06-15T18:58:36Z,harper.upton@democorp.com,73.45.120.10,Germany,IPHONE-14-PRO,Success,none,baseline
2026-06-15T19:26:37Z,kai.vasquez@democorp.com,24.6.88.55,United States,MACBOOK-PRO-M2,Success,none,baseline
2026-06-15T19:29:39Z,emery.upton@democorp.com,98.118.45.22,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-15T20:05:00Z,frankie.johnson@democorp.com,10.0.2.20,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-15T21:33:02Z,jamie.singh@democorp.com,24.6.88.55,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-16T05:29:39Z,drew.hughes@democorp.com,172.16.0.5,Germany,DESKTOP-FIN-02,Failure,low,baseline
2026-06-16T07:16:52Z,reese.young@democorp.com,10.0.1.11,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-16T07:25:07Z,avery.young@democorp.com,172.16.0.6,Canada,MACBOOK-PRO-M2,Success,none,baseline
2026-06-16T07:39:05Z,micah.hughes@democorp.com,81.2.69.100,Germany,WORKSTATION-SEC-05,Success,none,baseline
2026-06-16T08:05:54Z,micah.hughes@democorp.com,81.2.69.100,Germany,WORKSTATION-SEC-05,Failure,low,baseline
2026-06-16T08:17:49Z,reese.young@democorp.com,10.0.1.11,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-16T09:33:06Z,jordan.vasquez@democorp.com,172.16.0.5,Canada,DESKTOP-FIN-02,Failure,low,baseline
2026-06-16T09:34:14Z,avery.bennett@democorp.com,10.0.1.11,United Kingdom,DESKTOP-FIN-02,Success,none,baseline
2026-06-16T09:36:46Z,emery.irving@democorp.com,73.45.120.10,Canada,DESKTOP-HR-01,Success,none,baseline
2026-06-16T09:43:54Z,jesse.foster@democorp.com,81.2.69.100,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-16T09:55:12Z,jordan.vasquez@democorp.com,142.250.80.10,Canada,ANDROID-9889,Success,medium,suspicious_unknown_device
2026-06-16T09:58:28Z,emery.irving@democorp.com,73.45.120.10,Canada,DESKTOP-HR-01,Success,none,baseline
2026-06-16T09:59:34Z,avery.singh@democorp.com,81.2.69.100,United States,SURFACE-PRO-9,Success,none,baseline
2026-06-16T10:20:35Z,jordan.vasquez@democorp.com,172.16.0.5,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-16T10:40:52Z,parker.zimmerman@democorp.com,192.168.1.100,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-16T10:47:26Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-16T13:04:07Z,kai.vasquez@democorp.com,24.6.88.55,United States,MACBOOK-PRO-M2,Success,none,baseline
2026-06-16T13:05:53Z,jamie.singh@democorp.com,172.16.0.6,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-16T13:13:27Z,alex.davis@democorp.com,24.6.88.55,Canada,DESKTOP-HR-01,Success,none,baseline
2026-06-16T13:17:12Z,frankie.johnson@democorp.com,73.45.120.10,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-16T13:18:29Z,harper.upton@democorp.com,73.45.120.10,United Kingdom,IPHONE-14-PRO,Success,none,baseline
2026-06-16T13:20:07Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-16T13:21:43Z,avery.bennett@democorp.com,192.168.1.100,United Kingdom,DESKTOP-FIN-02,Failure,low,baseline
2026-06-16T14:01:02Z,avery.young@democorp.com,172.16.0.6,Canada,MACBOOK-PRO-M2,Success,none,baseline
2026-06-16T14:05:00Z,skyler.o'brien@democorp.com,10.0.1.12,Canada,DESKTOP-FIN-02,Failure,low,baseline
2026-06-16T14:09:13Z,reese.foster@democorp.com,142.250.80.10,United States,LAPTOP-SALES-04,Success,none,baseline
2026-06-16T14:26:12Z,avery.singh@democorp.com,81.2.69.100,United States,SURFACE-PRO-9,Success,none,baseline
2026-06-16T14:47:12Z,emery.upton@democorp.com,98.118.45.22,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-16T14:59:12Z,reese.young@democorp.com,142.250.80.10,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-16T15:30:16Z,reese.johnson@democorp.com,73.45.120.10,United Kingdom,DESKTOP-FIN-02,Success,none,baseline
2026-06-16T16:02:08Z,skyler.o'brien@democorp.com,10.0.1.12,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-16T16:14:04Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-16T16:15:31Z,emery.upton@democorp.com,98.118.45.22,United Kingdom,LAPTOP-IT-03,Failure,low,baseline
2026-06-16T16:24:43Z,reese.johnson@democorp.com,73.45.120.10,United Kingdom,DESKTOP-FIN-02,Success,none,baseline
2026-06-16T16:26:15Z,finley.foster@democorp.com,10.0.1.11,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-16T16:32:07Z,avery.singh@democorp.com,81.2.69.100,United States,SURFACE-PRO-9,Success,none,baseline
2026-06-16T16:44:08Z,finley.foster@democorp.com,10.0.1.11,Canada,WORKSTATION-SEC-05,Success,none,baseline
2026-06-16T16:45:49Z,avery.bennett@democorp.com,10.0.1.11,United Kingdom,DESKTOP-FIN-02,Success,none,baseline
2026-06-16T17:06:39Z,lane.upton@democorp.com,172.16.0.5,United Kingdom,IPHONE-14-PRO,Success,none,baseline
2026-06-16T17:13:17Z,jesse.foster@democorp.com,10.0.1.11,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-16T17:25:29Z,jordan.vasquez@democorp.com,172.16.0.5,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-16T18:31:41Z,drew.hughes@democorp.com,172.16.0.5,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-16T18:44:41Z,drew.hughes@democorp.com,10.0.1.12,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-16T19:09:44Z,avery.bennett@democorp.com,192.168.1.100,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-16T19:44:24Z,emery.upton@democorp.com,98.118.45.22,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-16T20:21:17Z,jordan.vasquez@democorp.com,10.0.1.10,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-17T05:27:44Z,skyler.o'brien@democorp.com,10.0.1.12,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-17T07:05:27Z,reese.young@democorp.com,142.250.80.10,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-17T09:03:10Z,frankie.johnson@democorp.com,10.0.2.20,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-17T09:30:07Z,avery.bennett@democorp.com,10.0.1.11,United Kingdom,DESKTOP-FIN-02,Success,none,baseline
2026-06-17T09:52:51Z,emery.irving@democorp.com,73.45.120.10,Canada,DESKTOP-HR-01,Success,none,baseline
2026-06-17T10:08:32Z,avery.singh@democorp.com,81.2.69.100,United States,SURFACE-PRO-9,Success,none,baseline
2026-06-17T10:11:42Z,emery.upton@democorp.com,98.118.45.22,Germany,LAPTOP-IT-03,Success,none,baseline
2026-06-17T10:13:36Z,frankie.johnson@democorp.com,73.45.120.10,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-17T10:18:49Z,avery.bennett@democorp.com,10.0.1.11,United Kingdom,DESKTOP-FIN-02,Success,none,baseline
2026-06-17T10:37:30Z,parker.zimmerman@democorp.com,192.168.1.100,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-17T11:09:10Z,micah.hughes@democorp.com,81.2.69.100,Germany,WORKSTATION-SEC-05,Success,none,baseline
2026-06-17T11:09:45Z,jamie.vasquez@democorp.com,172.16.0.6,United States,LAPTOP-IT-03,Success,none,baseline
2026-06-17T11:27:38Z,finley.foster@democorp.com,10.0.1.11,Canada,WORKSTATION-SEC-05,Success,none,baseline
2026-06-17T11:39:57Z,jamie.vasquez@democorp.com,98.118.45.22,Canada,LAPTOP-IT-03,Success,none,baseline
2026-06-17T11:45:48Z,emery.irving@democorp.com,73.45.120.10,Canada,DESKTOP-HR-01,Success,none,baseline
2026-06-17T11:58:59Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-17T12:40:57Z,jordan.vasquez@democorp.com,172.16.0.5,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-17T12:51:11Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-17T12:53:26Z,elliot.roberts@democorp.com,172.16.0.6,Canada,WORKSTATION-SEC-05,Success,none,baseline
2026-06-17T13:03:40Z,alex.davis@democorp.com,24.6.88.55,Canada,DESKTOP-HR-01,Success,none,baseline
2026-06-17T13:04:38Z,avery.young@democorp.com,172.16.0.6,Germany,MACBOOK-PRO-M2,Success,none,baseline
2026-06-17T13:17:54Z,avery.singh@democorp.com,81.2.69.100,United States,SURFACE-PRO-9,Failure,low,baseline
2026-06-17T13:18:10Z,alex.davis@democorp.com,24.6.88.55,United States,DESKTOP-HR-01,Success,none,baseline
2026-06-17T13:24:27Z,skyler.o'brien@democorp.com,24.6.88.55,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-17T13:26:59Z,finley.foster@democorp.com,10.0.1.11,Canada,WORKSTATION-SEC-05,Failure,low,baseline
2026-06-17T13:50:55Z,avery.bennett@democorp.com,10.0.1.11,United Kingdom,DESKTOP-FIN-02,Success,none,baseline
2026-06-17T14:15:39Z,jamie.singh@democorp.com,172.16.0.6,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-17T14:20:35Z,avery.young@democorp.com,172.16.0.6,Canada,MACBOOK-PRO-M2,Success,none,baseline
2026-06-17T14:34:18Z,drew.hughes@democorp.com,172.16.0.5,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-17T14:49:24Z,frankie.johnson@democorp.com,73.45.120.10,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-17T15:30:14Z,emery.irving@democorp.com,73.45.120.10,Canada,DESKTOP-HR-01,Success,none,baseline
2026-06-17T15:35:52Z,finley.foster@democorp.com,10.0.1.11,Canada,WORKSTATION-SEC-05,Success,none,baseline
2026-06-17T15:55:02Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-17T15:55:29Z,finley.foster@democorp.com,10.0.1.11,Canada,WORKSTATION-SEC-05,Success,none,baseline
2026-06-17T15:56:39Z,jesse.foster@democorp.com,10.0.1.11,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-17T16:03:00Z,kai.vasquez@democorp.com,24.6.88.55,United Kingdom,MACBOOK-PRO-M2,Failure,low,baseline
2026-06-17T16:25:54Z,kai.vasquez@democorp.com,24.6.88.55,United States,MACBOOK-PRO-M2,Success,none,baseline
2026-06-17T16:27:50Z,emery.upton@democorp.com,98.118.45.22,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-17T17:03:05Z,avery.young@democorp.com,172.16.0.6,Canada,MACBOOK-PRO-M2,Failure,low,baseline
2026-06-17T18:04:50Z,jamie.singh@democorp.com,24.6.88.55,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-17T18:42:42Z,jesse.foster@democorp.com,81.2.69.100,Canada,SURFACE-PRO-9,Success,none,baseline
2026-06-17T18:55:05Z,reese.johnson@democorp.com,10.0.1.12,Canada,DESKTOP-FIN-02,Success,none,baseline
2026-06-17T19:00:04Z,elliot.roberts@democorp.com,172.16.0.6,Canada,WORKSTATION-SEC-05,Success,none,baseline
2026-06-17T19:30:29Z,jesse.foster@democorp.com,81.2.69.100,Canada,SURFACE-PRO-9,Failure,low,baseline
2026-06-18T07:38:47Z,jamie.vasquez@democorp.com,172.16.0.6,United States,LAPTOP-IT-03,Success,none,baseline
2026-06-18T07:41:22Z,drew.hughes@democorp.com,172.16.0.5,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-18T07:56:15Z,reese.young@democorp.com,10.0.1.11,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-18T07:59:17Z,micah.hughes@democorp.com,81.2.69.100,Germany,WORKSTATION-SEC-05,Failure,low,baseline
2026-06-18T08:08:30Z,alex.davis@democorp.com,24.6.88.55,United States,DESKTOP-HR-01,Success,none,baseline
2026-06-18T08:55:50Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-18T09:11:49Z,emery.upton@democorp.com,98.118.45.22,Germany,LAPTOP-IT-03,Success,none,baseline
2026-06-18T10:07:23Z,reese.foster@democorp.com,73.45.120.10,United States,LAPTOP-SALES-04,Success,none,baseline
2026-06-18T10:49:55Z,frankie.johnson@democorp.com,73.45.120.10,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-18T11:26:05Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-18T12:16:33Z,elliot.roberts@democorp.com,172.16.0.6,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-18T12:21:33Z,kai.vasquez@democorp.com,24.6.88.55,United Kingdom,MACBOOK-PRO-M2,Success,none,baseline
2026-06-18T12:59:02Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-18T13:31:30Z,micah.hughes@democorp.com,81.2.69.100,Germany,WORKSTATION-SEC-05,Success,none,baseline
2026-06-18T13:40:34Z,lane.campbell@democorp.com,10.0.1.12,United Kingdom,SURFACE-PRO-9,Success,none,baseline
2026-06-18T13:52:04Z,jesse.bennett@democorp.com,10.0.2.20,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-18T14:18:39Z,emery.irving@democorp.com,73.45.120.10,Canada,DESKTOP-HR-01,Success,none,baseline
2026-06-18T14:18:40Z,emery.upton@democorp.com,98.118.45.22,United Kingdom,LAPTOP-IT-03,Success,none,baseline
2026-06-18T14:33:46Z,elliot.roberts@democorp.com,10.0.2.20,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-18T14:35:34Z,avery.singh@democorp.com,81.2.69.100,United States,SURFACE-PRO-9,Success,none,baseline
2026-06-18T14:35:51Z,parker.zimmerman@democorp.com,192.168.1.100,United States,WORKSTATION-SEC-05,Success,none,baseline
2026-06-18T14:51:58Z,avery.singh@democorp.com,81.2.69.100,United States,SURFACE-PRO-9,Success,none,baseline
2026-06-18T14:54:31Z,avery.young@democorp.com,172.16.0.6,Germany,MACBOOK-PRO-M2,Success,none,baseline
2026-06-18T15:01:11Z,avery.bennett@democorp.com,10.0.1.11,Germany,DESKTOP-FIN-02,Success,none,baseline
2026-06-18T15:05:30Z,skyler.o'brien@democorp.com,10.0.1.12,United States,DESKTOP-FIN-02,Success,none,baseline
2026-06-18T15:20:49Z,jesse.foster@democorp.com,10.0.1.11,Canada,SURFACE-PRO-9,Success,none,baseline
